year,state,class,special,incumbent_running,incumbent_first_elected,democrat_running,republican_running,dem_statewide_elected,rep_statewide_elected
2010,Iowa,3,FALSE,REP,1980,TRUE,TRUE,FALSE,TRUE
2010,Kansas,3,FALSE,None,1996,TRUE,TRUE,FALSE,TRUE
2010,Kentucky,3,FALSE,None,1998,TRUE,TRUE,TRUE,TRUE
2010,Louisiana,3,FALSE,REP,2004,TRUE,TRUE,FALSE,TRUE
2010,Maryland,3,FALSE,DEM,1986,TRUE,TRUE,TRUE,FALSE
2010,Missouri,3,FALSE,None,1986,TRUE,TRUE,TRUE,TRUE
2010,Nevada,3,FALSE,DEM,1986,TRUE,TRUE,TRUE,FALSE
2010,New Hampshire,3,FALSE,None,1992,TRUE,TRUE,FALSE,TRUE
2010,New York,1,TRUE,DEM,,TRUE,TRUE,FALSE,FALSE
2010,New York,3,FALSE,DEM,1998,TRUE,TRUE,TRUE,FALSE
2010,North Carolina,3,FALSE,REP,2004,TRUE,TRUE,TRUE,TRUE
2010,North Dakota,3,FALSE,None,1992,TRUE,TRUE,FALSE,TRUE
2010,Ohio,3,FALSE,None,1998,TRUE,TRUE,FALSE,TRUE
2010,Oklahoma,3,FALSE,REP,2004,TRUE,TRUE,FALSE,TRUE
2010,Oregon,3,FALSE,DEM,1996,TRUE,TRUE,TRUE,FALSE
2010,Pennsylvania,3,FALSE,None,1980,FALSE,TRUE,FALSE,FALSE
2010,South Carolina,3,FALSE,REP,2004,TRUE,TRUE,FALSE,TRUE
2010,South Dakota,3,FALSE,REP,2004,TRUE,TRUE,,TRUE
2010,Utah,3,FALSE,None,1992,TRUE,TRUE,FALSE,FALSE
2010,Vermont,3,FALSE,DEM,1974,TRUE,TRUE,TRUE,FALSE
2010,Washington,3,FALSE,DEM,1992,TRUE,TRUE,TRUE,FALSE
2010,West Virginia,1,TRUE,None,,TRUE,TRUE,TRUE,FALSE
2010,Wisconsin,3,FALSE,DEM,1992,TRUE,TRUE,TRUE,FALSE
2012,Arizona,1,FALSE,None,1994,TRUE,TRUE,FALSE,FALSE
2012,California,1,FALSE,DEM,1992,TRUE,TRUE,TRUE,FALSE
2012,Connecticut,1,FALSE,None,1988,TRUE,TRUE,FALSE,FALSE
2012,Delaware,1,FALSE,DEM,2000,TRUE,TRUE,TRUE,FALSE
2012,Florida,1,FALSE,DEM,2000,TRUE,TRUE,TRUE,FALSE
2012,Hawaii,1,FALSE,None,1990,TRUE,TRUE,FALSE,TRUE
2012,Indiana,1,FALSE,None,1976,TRUE,TRUE,FALSE,TRUE
2012,Maine,1,FALSE,None,1994,TRUE,TRUE,FALSE,FALSE
2012,Maryland,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2012,Massachusetts,1,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2012,Michigan,1,FALSE,DEM,2000,TRUE,TRUE,TRUE,FALSE
2012,Minnesota,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2012,Mississippi,1,FALSE,REP,2008,TRUE,TRUE,FALSE,TRUE
2012,Missouri,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2012,Montana,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,TRUE
2012,Nebraska,1,FALSE,None,2000,TRUE,TRUE,TRUE,FALSE
2012,Nevada,1,FALSE,REP,,TRUE,TRUE,FALSE,TRUE
2012,New Jersey,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2012,New Mexico,1,FALSE,None,1982,TRUE,TRUE,FALSE,FALSE
2012,New York,1,FALSE,DEM,2010,TRUE,TRUE,TRUE,FALSE
2012,North Dakota,1,FALSE,None,1986,TRUE,TRUE,TRUE,TRUE
2012,Ohio,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,TRUE
2012,Pennsylvania,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2012,Rhode Island,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2012,Tennessee,1,FALSE,REP,2006,TRUE,TRUE,FALSE,TRUE
2012,Texas,1,FALSE,None,1993,TRUE,TRUE,FALSE,TRUE
2012,Utah,1,FALSE,REP,1976,TRUE,TRUE,FALSE,TRUE
2012,Vermont,1,FALSE,IND,2006,FALSE,TRUE,,FALSE
2012,Virginia,1,FALSE,None,2006,TRUE,TRUE,TRUE,TRUE
2012,Washington,1,FALSE,DEM,2000,TRUE,TRUE,TRUE,FALSE
2012,West Virginia,1,FALSE,DEM,2010,TRUE,TRUE,TRUE,FALSE
2012,Wisconsin,1,FALSE,None,1988,TRUE,TRUE,FALSE,TRUE
2012,Wyoming,1,FALSE,REP,2008,TRUE,TRUE,FALSE,TRUE
2014,Alabama,2,FALSE,REP,1996,FALSE,TRUE,,TRUE
2014,Alaska,2,FALSE,DEM,2008,TRUE,TRUE,TRUE,FALSE
2014,Arkansas,2,FALSE,DEM,2002,TRUE,TRUE,TRUE,FALSE
2014,Colorado,2,FALSE,DEM,2008,TRUE,TRUE,TRUE,FALSE
2014,Delaware,2,FALSE,DEM,2010,TRUE,TRUE,TRUE,FALSE
2014,Georgia,2,FALSE,None,2002,TRUE,TRUE,FALSE,FALSE
2014,Hawaii,3,TRUE,DEM,,TRUE,TRUE,TRUE,FALSE
2014,Idaho,2,FALSE,REP,2008,TRUE,TRUE,FALSE,TRUE
2014,Illinois,2,FALSE,DEM,1996,TRUE,TRUE,TRUE,FALSE
2014,Iowa,2,FALSE,None,1984,TRUE,TRUE,FALSE,FALSE
2014,Kansas,2,FALSE,REP,1996,FALSE,TRUE,,TRUE
2014,Kentucky,2,FALSE,REP,1984,TRUE,TRUE,TRUE,TRUE
2014,Louisiana,2,FALSE,DEM,1996,TRUE,TRUE,TRUE,FALSE
2014,Maine,2,FALSE,REP,1996,TRUE,TRUE,FALSE,TRUE
2014,Massachusetts,2,FALSE,DEM,,TRUE,TRUE,TRUE,FALSE
2014,Michigan,2,FALSE,None,1978,TRUE,TRUE,FALSE,TRUE
2014,Minnesota,2,FALSE,DEM,2008,TRUE,TRUE,TRUE,FALSE
2014,Mississippi,2,FALSE,REP,1978,TRUE,TRUE,FALSE,TRUE
2014,Montana,2,FALSE,None,,TRUE,TRUE,FALSE,TRUE
2014,Nebraska,2,FALSE,None,2008,TRUE,TRUE,FALSE,FALSE
2014,New Hampshire,2,FALSE,DEM,2008,TRUE,TRUE,TRUE,FALSE
2014,New Jersey,2,FALSE,DEM,2013,TRUE,TRUE,TRUE,FALSE
2014,New Mexico,2,FALSE,DEM,2008,TRUE,TRUE,TRUE,FALSE
2014,North Carolina,2,FALSE,DEM,2008,TRUE,TRUE,TRUE,FALSE
2014,Oklahoma,2,FALSE,REP,1994,TRUE,TRUE,FALSE,TRUE
2014,Oklahoma,3,TRUE,None,2004,TRUE,TRUE,FALSE,FALSE
2014,Oregon,2,FALSE,DEM,2008,TRUE,TRUE,TRUE,FALSE
2014,Rhode Island,2,FALSE,DEM,1996,TRUE,TRUE,TRUE,FALSE
2014,South Carolina,2,FALSE,REP,2002,TRUE,TRUE,FALSE,TRUE
2014,South Carolina,3,TRUE,REP,,TRUE,TRUE,FALSE,FALSE
2014,South Dakota,2,FALSE,None,1996,TRUE,TRUE,FALSE,TRUE
2014,Tennessee,2,FALSE,REP,2002,TRUE,TRUE,FALSE,TRUE
2014,Texas,2,FALSE,REP,2002,TRUE,TRUE,FALSE,TRUE
2014,Virginia,2,FALSE,DEM,2008,TRUE,TRUE,TRUE,FALSE
2014,West Virginia,2,FALSE,None,1984,TRUE,TRUE,TRUE,FALSE
2014,Wyoming,2,FALSE,REP,1996,TRUE,TRUE,FALSE,TRUE
2016,Alabama,3,FALSE,REP,1986,TRUE,TRUE,FALSE,TRUE
2016,Alaska,3,FALSE,REP,2004,TRUE,TRUE,FALSE,TRUE
2016,Arizona,3,FALSE,REP,1986,TRUE,TRUE,FALSE,TRUE
2016,Arkansas,3,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2016,California,3,FALSE,None,1992,TRUE,FALSE,TRUE,
2016,Colorado,3,FALSE,DEM,2010,TRUE,TRUE,TRUE,FALSE
2016,Connecticut,3,FALSE,None,1990,TRUE,TRUE,TRUE,FALSE
2016,Florida,3,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2016,Georgia,3,FALSE,REP,2004,TRUE,TRUE,FALSE,TRUE
2016,Hawaii,3,FALSE,DEM,2014,TRUE,TRUE,TRUE,FALSE
2016,Idaho,3,FALSE,REP,1998,TRUE,TRUE,FALSE,TRUE
2016,Illinois,3,FALSE,REP,2010,TRUE,TRUE,TRUE,FALSE
2016,Indiana,3,FALSE,None,1990,TRUE,TRUE,TRUE,FALSE
2016,Iowa,3,FALSE,REP,1980,TRUE,TRUE,TRUE,TRUE
2016,Kansas,3,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2016,Kentucky,3,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2016,Louisiana,3,FALSE,None,2004,TRUE,TRUE,FALSE,TRUE
2016,Maryland,3,FALSE,None,1986,TRUE,TRUE,FALSE,FALSE
2016,Missouri,3,FALSE,REP,2010,TRUE,TRUE,TRUE,TRUE
2016,Nevada,3,FALSE,None,1986,TRUE,TRUE,TRUE,FALSE
2016,New Hampshire,3,FALSE,DEM,2010,TRUE,TRUE,TRUE,TRUE
2016,New York,3,FALSE,DEM,1998,TRUE,TRUE,TRUE,FALSE
2016,North Carolina,3,FALSE,REP,2004,TRUE,TRUE,FALSE,TRUE
2016,North Dakota,3,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2016,Ohio,3,FALSE,REP,2010,TRUE,TRUE,TRUE,TRUE
2016,Oklahoma,3,FALSE,REP,2014,TRUE,TRUE,FALSE,TRUE
2016,Oregon,3,FALSE,DEM,1996,TRUE,TRUE,TRUE,FALSE
2016,Pennsylvania,3,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2016,South Carolina,3,FALSE,REP,2014,TRUE,TRUE,FALSE,TRUE
2016,South Dakota,3,FALSE,REP,2004,TRUE,TRUE,FALSE,TRUE
2016,Utah,3,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2016,Vermont,3,FALSE,DEM,1974,TRUE,TRUE,TRUE,FALSE
2016,Washington,3,FALSE,DEM,1992,TRUE,TRUE,TRUE,FALSE
2016,Wisconsin,3,FALSE,REP,2010,TRUE,TRUE,TRUE,TRUE
2018,Arizona,1,FALSE,None,2012,TRUE,TRUE,FALSE,FALSE
2018,California,1,FALSE,DEM,1992,TRUE,FALSE,TRUE,
2018,Connecticut,1,FALSE,DEM,2012,TRUE,TRUE,TRUE,FALSE
2018,Delaware,1,FALSE,DEM,2000,TRUE,TRUE,TRUE,FALSE
2018,Florida,1,FALSE,DEM,2000,TRUE,TRUE,TRUE,TRUE
2018,Hawaii,1,FALSE,DEM,2012,TRUE,TRUE,TRUE,FALSE
2018,Indiana,1,FALSE,DEM,2012,TRUE,TRUE,TRUE,FALSE
2018,Maine,1,FALSE,IND,2012,TRUE,TRUE,FALSE,FALSE
2018,Maryland,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2018,Massachusetts,1,FALSE,DEM,2012,TRUE,TRUE,TRUE,FALSE
2018,Michigan,1,FALSE,DEM,2000,TRUE,TRUE,TRUE,FALSE
2018,Minnesota,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2018,Minnesota,2,TRUE,DEM,,TRUE,TRUE,TRUE,FALSE
2018,Mississippi,1,FALSE,REP,2008,TRUE,TRUE,FALSE,TRUE
2018,Mississippi,2,TRUE,REP,,TRUE,TRUE,FALSE,TRUE
2018,Missouri,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,TRUE
2018,Montana,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,TRUE
2018,Nebraska,1,FALSE,REP,2012,TRUE,TRUE,FALSE,TRUE
2018,Nevada,1,FALSE,REP,2012,TRUE,TRUE,FALSE,TRUE
2018,New Jersey,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2018,New Mexico,1,FALSE,DEM,2012,TRUE,TRUE,TRUE,FALSE
2018,New York,1,FALSE,DEM,2010,TRUE,TRUE,TRUE,FALSE
2018,North Dakota,1,FALSE,DEM,2012,TRUE,TRUE,TRUE,TRUE
2018,Ohio,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2018,Pennsylvania,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2018,Rhode Island,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2018,Tennessee,1,FALSE,None,2006,TRUE,TRUE,TRUE,FALSE
2018,Texas,1,FALSE,REP,2012,TRUE,TRUE,FALSE,TRUE
2018,Utah,1,FALSE,None,1976,TRUE,TRUE,FALSE,TRUE
2018,Vermont,1,FALSE,IND,2006,FALSE,TRUE,,FALSE
2018,Virginia,1,FALSE,DEM,2012,TRUE,TRUE,TRUE,FALSE
2018,Washington,1,FALSE,DEM,2000,TRUE,TRUE,TRUE,FALSE
2018,West Virginia,1,FALSE,DEM,2010,TRUE,TRUE,TRUE,TRUE
2018,Wisconsin,1,FALSE,DEM,2012,TRUE,TRUE,TRUE,FALSE
2018,Wyoming,1,FALSE,REP,2008,TRUE,TRUE,FALSE,TRUE
2020,Alabama,2,FALSE,DEM,2017,TRUE,TRUE,TRUE,FALSE
2020,Alaska,2,FALSE,REP,2014,TRUE,TRUE,FALSE,TRUE
2020,Arizona,3,TRUE,REP,,TRUE,TRUE,FALSE,FALSE
2020,Arkansas,2,FALSE,REP,2014,TRUE,TRUE,FALSE,TRUE
2020,Colorado,2,FALSE,REP,2014,TRUE,TRUE,TRUE,TRUE
2020,Delaware,2,FALSE,DEM,2010,TRUE,TRUE,TRUE,FALSE
2020,Georgia,2,FALSE,REP,2014,TRUE,TRUE,FALSE,TRUE
2020,Georgia,3,TRUE,REP,,TRUE,TRUE,FALSE,FALSE
2020,Idaho,2,FALSE,REP,2008,TRUE,TRUE,FALSE,TRUE
2020,Illinois,2,FALSE,DEM,1996,TRUE,TRUE,TRUE,FALSE
2020,Iowa,2,FALSE,REP,2014,TRUE,TRUE,FALSE,TRUE
2020,Kansas,2,FALSE,None,1996,TRUE,TRUE,FALSE,FALSE
2020,Kentucky,2,FALSE,REP,1984,TRUE,TRUE,TRUE,TRUE
2020,Louisiana,2,FALSE,REP,2014,TRUE,TRUE,FALSE,TRUE
2020,Maine,2,FALSE,REP,1996,TRUE,TRUE,FALSE,TRUE
2020,Massachusetts,2,FALSE,DEM,2014,TRUE,TRUE,TRUE,FALSE
2020,Michigan,2,FALSE,DEM,2014,TRUE,TRUE,TRUE,FALSE
2020,Minnesota,2,FALSE,DEM,2018,TRUE,TRUE,TRUE,FALSE
2020,Mississippi,2,FALSE,REP,2018,TRUE,TRUE,FALSE,TRUE
2020,Montana,2,FALSE,REP,2014,TRUE,TRUE,TRUE,TRUE
2020,Nebraska,2,FALSE,REP,2014,TRUE,TRUE,FALSE,TRUE
2020,New Hampshire,2,FALSE,DEM,2008,TRUE,TRUE,TRUE,FALSE
2020,New Jersey,2,FALSE,DEM,2013,TRUE,TRUE,TRUE,FALSE
2020,New Mexico,2,FALSE,None,2008,TRUE,TRUE,FALSE,FALSE
2020,North Carolina,2,FALSE,REP,2014,TRUE,TRUE,FALSE,TRUE
2020,Oklahoma,2,FALSE,REP,1994,TRUE,TRUE,FALSE,TRUE
2020,Oregon,2,FALSE,DEM,2008,TRUE,TRUE,TRUE,FALSE
2020,Rhode Island,2,FALSE,DEM,1996,TRUE,TRUE,TRUE,FALSE
2020,South Carolina,2,FALSE,REP,2002,TRUE,TRUE,FALSE,TRUE
2020,South Dakota,2,FALSE,REP,2014,TRUE,TRUE,FALSE,TRUE
2020,Tennessee,2,FALSE,None,2002,TRUE,TRUE,FALSE,FALSE
2020,Texas,2,FALSE,REP,2002,TRUE,TRUE,FALSE,TRUE
2020,Virginia,2,FALSE,DEM,2008,TRUE,TRUE,TRUE,FALSE
2020,West Virginia,2,FALSE,REP,2014,TRUE,TRUE,TRUE,FALSE
2020,Wyoming,2,FALSE,None,1996,TRUE,TRUE,FALSE,FALSE
2022,Alabama,3,FALSE,None,1986,TRUE,TRUE,FALSE,FALSE
2022,Alaska,3,FALSE,REP,2004,FALSE,TRUE,FALSE,TRUE
2022,Arizona,3,FALSE,DEM,2020,TRUE,TRUE,TRUE,FALSE
2022,Arkansas,3,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2022,California,3,FALSE,DEM,2021,TRUE,TRUE,TRUE,FALSE
2022,Colorado,3,FALSE,DEM,2010,TRUE,TRUE,TRUE,FALSE
2022,Connecticut,3,FALSE,DEM,2010,TRUE,TRUE,TRUE,FALSE
2022,Florida,3,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2022,Georgia,3,FALSE,DEM,2021,TRUE,TRUE,TRUE,FALSE
2022,Hawaii,3,FALSE,DEM,2014,TRUE,TRUE,TRUE,FALSE
2022,Idaho,3,FALSE,REP,1998,TRUE,TRUE,FALSE,TRUE
2022,Illinois,3,FALSE,DEM,2016,TRUE,TRUE,TRUE,FALSE
2022,Indiana,3,FALSE,REP,2016,TRUE,TRUE,FALSE,TRUE
2022,Iowa,3,FALSE,REP,1980,TRUE,TRUE,FALSE,TRUE
2022,Kansas,3,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2022,Kentucky,3,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2022,Louisiana,3,FALSE,REP,2016,TRUE,TRUE,FALSE,TRUE
2022,Maryland,3,FALSE,DEM,2016,TRUE,TRUE,TRUE,FALSE
2022,Missouri,3,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2022,Nevada,3,FALSE,DEM,2016,TRUE,TRUE,TRUE,TRUE
2022,New Hampshire,3,FALSE,DEM,2016,TRUE,TRUE,TRUE,FALSE
2022,New York,3,FALSE,DEM,1998,TRUE,TRUE,TRUE,FALSE
2022,North Carolina,3,FALSE,REP,2004,TRUE,TRUE,FALSE,TRUE
2022,North Dakota,3,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2022,Ohio,3,FALSE,None,2010,TRUE,TRUE,FALSE,FALSE
2022,Oklahoma,2,TRUE,None,1994,TRUE,TRUE,FALSE,FALSE
2022,Oklahoma,3,FALSE,REP,2014,TRUE,TRUE,FALSE,TRUE
2022,Oregon,3,FALSE,DEM,1996,TRUE,TRUE,TRUE,FALSE
2022,Pennsylvania,3,FALSE,None,2010,TRUE,TRUE,TRUE,FALSE
2022,South Carolina,3,FALSE,REP,2014,TRUE,TRUE,FALSE,TRUE
2022,South Dakota,3,FALSE,REP,2004,TRUE,TRUE,FALSE,TRUE
2022,Utah,3,FALSE,REP,2010,TRUE,TRUE,FALSE,TRUE
2022,Vermont,3,FALSE,None,1974,TRUE,TRUE,TRUE,FALSE
2022,Washington,3,FALSE,DEM,1992,TRUE,TRUE,TRUE,FALSE
2022,Wisconsin,3,FALSE,REP,2010,TRUE,TRUE,TRUE,TRUE
2024,Arizona,1,FALSE,None,2018,TRUE,TRUE,FALSE,FALSE
2024,California,1,FALSE,None,,TRUE,TRUE,FALSE,FALSE
2024,Connecticut,1,FALSE,DEM,2012,TRUE,TRUE,TRUE,FALSE
2024,Delaware,1,FALSE,None,2000,TRUE,TRUE,TRUE,FALSE
2024,Florida,1,FALSE,REP,2018,TRUE,TRUE,FALSE,TRUE
2024,Hawaii,1,FALSE,DEM,2012,TRUE,TRUE,TRUE,FALSE
2024,Indiana,1,FALSE,None,2018,TRUE,TRUE,FALSE,FALSE
2024,Maine,1,FALSE,IND,2012,TRUE,TRUE,FALSE,FALSE
2024,Maryland,1,FALSE,None,2006,TRUE,TRUE,TRUE,FALSE
2024,Massachusetts,1,FALSE,DEM,2012,TRUE,TRUE,TRUE,FALSE
2024,Michigan,1,FALSE,None,2000,TRUE,TRUE,FALSE,FALSE
2024,Minnesota,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2024,Mississippi,1,FALSE,REP,2008,TRUE,TRUE,FALSE,TRUE
2024,Missouri,1,FALSE,REP,2018,TRUE,TRUE,FALSE,TRUE
2024,Montana,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,TRUE
2024,Nebraska,1,FALSE,REP,2012,TRUE,TRUE,FALSE,TRUE
2024,Nevada,1,FALSE,DEM,2018,TRUE,TRUE,TRUE,FALSE
2024,New Jersey,1,FALSE,None,2006,TRUE,TRUE,FALSE,FALSE
2024,New Mexico,1,FALSE,DEM,2012,TRUE,TRUE,TRUE,FALSE
2024,New York,1,FALSE,DEM,2010,TRUE,TRUE,TRUE,FALSE
2024,North Dakota,1,FALSE,REP,2018,TRUE,TRUE,FALSE,TRUE
2024,Ohio,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2024,Pennsylvania,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2024,Rhode Island,1,FALSE,DEM,2006,TRUE,TRUE,TRUE,FALSE
2024,Tennessee,1,FALSE,REP,2018,TRUE,TRUE,FALSE,TRUE
2024,Texas,1,FALSE,REP,2012,TRUE,TRUE,FALSE,TRUE
2024,Utah,1,FALSE,None,2018,TRUE,TRUE,FALSE,FALSE
2024,Vermont,1,FALSE,IND,2006,FALSE,TRUE,TRUE,FALSE
2024,Virginia,1,FALSE,DEM,2012,TRUE,TRUE,TRUE,FALSE
2024,Washington,1,FALSE,DEM,2000,TRUE,TRUE,TRUE,FALSE
2024,West Virginia,1,FALSE,None,2010,TRUE,TRUE,FALSE,TRUE
2024,Wisconsin,1,FALSE,DEM,2012,TRUE,TRUE,TRUE,FALSE
2024,Wyoming,1,FALSE,REP,2008,TRUE,TRUE,FALSE,TRUE
